Sensor_ID,Machine_ID,Voltage_Reading,Pressure_Reading,Gas_Flow,RF_Power,Temperature,Sensor_Status,Drift_Status,Timestamp
SENS_018291,MACH_002,119.822,50.089,452.19,1528.7,250.04,Active,Stable,2026-03-30 13:19:01
SENS_018292,MACH_003,120.355,49.982,445.98,1532.5,248.8,Active,Stable,2026-03-30 13:16:01
SENS_018293,MACH_004,120.053,49.912,449.57,1469.2,250.02,Active,Stable,2026-03-30 13:13:01
SENS_018294,MACH_003,119.807,49.855,451.84,1567.0,248.73,Active,Stable,2026-03-30 13:10:01
SENS_018295,MACH_001,119.338,49.984,452.35,1492.1,249.84,Active,Stable,2026-03-30 13:07:01
SENS_018296,MACH_005,119.141,49.928,452.19,1549.1,249.66,Fault,Drifting,2026-03-30 13:04:01
SENS_018297,MACH_001,120.645,49.993,449.89,1493.9,250.8,Warning,Drifting,2026-03-30 13:01:01
SENS_018298,MACH_002,120.231,50.051,446.86,1456.4,250.52,Active,Stable,2026-03-30 12:58:01
SENS_018299,MACH_002,119.506,49.986,452.39,1556.8,250.58,Active,Stable,2026-03-30 12:55:01
SENS_018300,MACH_001,120.249,50.079,449.16,1594.6,251.51,Active,Stable,2026-03-30 12:52:01
SENS_018301,MACH_005,119.409,50.106,453.01,1408.8,248.69,Active,Stable,2026-03-30 12:49:01
SENS_018302,MACH_005,119.539,50.026,451.75,1509.7,250.45,Fault,Drifting,2026-03-30 12:46:01
SENS_018303,MACH_003,120.256,49.913,448.59,1583.6,250.1,Active,Stable,2026-03-30 12:43:01
SENS_018304,MACH_001,119.441,50.056,450.98,1462.7,251.15,Active,Stable,2026-03-30 12:40:01
SENS_018305,MACH_005,119.956,49.982,448.59,1571.7,249.68,Active,Stable,2026-03-30 12:37:01
SENS_018306,MACH_001,119.518,50.038,452.26,1565.0,248.47,Active,Stable,2026-03-30 12:34:01
SENS_018307,MACH_003,120.671,50.085,447.8,1516.8,250.5,Active,Stable,2026-03-30 12:31:01
SENS_018308,MACH_004,120.267,49.993,452.48,1483.9,251.13,Active,Stable,2026-03-30 12:28:01
SENS_018309,MACH_003,119.641,49.938,451.3,1466.6,251.81,Active,Stable,2026-03-30 12:25:01
SENS_018310,MACH_004,120.171,49.986,452.22,1604.2,249.94,Warning,Drifting,2026-03-30 12:22:01
SENS_018311,MACH_003,120.086,49.89,446.5,1469.2,250.42,Active,Stable,2026-03-30 12:19:01
SENS_018312,MACH_004,119.656,50.031,451.5,1458.8,251.69,Active,Stable,2026-03-30 12:16:01
SENS_018313,MACH_001,120.589,50.048,447.87,1513.0,248.96,Active,Stable,2026-03-30 12:13:01
SENS_018314,MACH_002,120.415,49.943,451.09,1513.3,251.13,Active,Stable,2026-03-30 12:10:01
SENS_018315,MACH_003,119.545,49.998,449.84,1556.2,249.74,Active,Stable,2026-03-30 12:07:01
SENS_018316,MACH_003,119.415,49.974,447.96,1447.6,249.8,Active,Stable,2026-03-30 12:04:01
SENS_018317,MACH_004,119.712,50.034,451.71,1445.2,249.98,Active,Stable,2026-03-30 12:01:01
SENS_018318,MACH_001,119.757,50.067,449.15,1600.3,251.91,Active,Stable,2026-03-30 11:58:01
SENS_018319,MACH_005,120.065,49.964,449.35,1508.8,248.97,Active,Stable,2026-03-30 11:55:01
SENS_018320,MACH_002,120.113,50.101,448.21,1482.9,250.14,Active,Stable,2026-03-30 11:52:01
SENS_018321,MACH_002,120.862,50.025,446.86,1501.4,249.28,Active,Stable,2026-03-30 11:49:01
SENS_018322,MACH_003,119.77,50.212,451.02,1580.2,248.46,Fault,Drifting,2026-03-30 11:46:01
SENS_018323,MACH_005,119.972,50.174,450.31,1511.4,249.78,Warning,Drifting,2026-03-30 11:43:01
SENS_018324,MACH_001,119.863,50.035,449.05,1449.4,249.24,Active,Stable,2026-03-30 11:40:01
SENS_018325,MACH_001,120.46,49.915,451.45,1373.4,250.36,Active,Stable,2026-03-30 11:37:01
SENS_018326,MACH_002,120.117,50.079,452.76,1538.1,250.92,Active,Stable,2026-03-30 11:34:01
SENS_018327,MACH_005,120.449,50.058,448.5,1489.3,250.91,Active,Stable,2026-03-30 11:31:01
SENS_018328,MACH_004,119.104,50.009,450.22,1478.3,251.24,Warning,Drifting,2026-03-30 11:28:01
SENS_018329,MACH_005,120.626,49.985,452.58,1484.6,249.15,Active,Stable,2026-03-30 11:25:01
SENS_018330,MACH_002,120.3,49.979,448.56,1502.2,249.83,Active,Stable,2026-03-30 11:22:01
SENS_018331,MACH_002,120.195,49.916,452.49,1497.9,250.81,Active,Stable,2026-03-30 11:19:01
SENS_018332,MACH_005,119.787,49.865,451.73,1444.7,249.26,Active,Stable,2026-03-30 11:16:01
SENS_018333,MACH_001,120.254,49.881,451.86,1461.1,250.64,Active,Stable,2026-03-30 11:13:01
SENS_018334,MACH_004,120.773,50.005,448.91,1503.0,249.24,Active,Stable,2026-03-30 11:10:01
SENS_018335,MACH_001,119.662,50.016,450.49,1468.0,250.43,Warning,Drifting,2026-03-30 11:07:01
SENS_018336,MACH_005,120.27,49.99,449.78,1619.5,248.5,Active,Stable,2026-03-30 11:04:01
SENS_018337,MACH_005,119.485,49.888,449.19,1499.7,250.6,Active,Stable,2026-03-30 11:01:01
SENS_018338,MACH_001,119.444,49.962,448.15,1433.2,248.89,Active,Stable,2026-03-30 10:58:01
SENS_018339,MACH_003,119.916,50.032,449.66,1521.9,248.22,Active,Stable,2026-03-30 10:55:01
SENS_018340,MACH_001,119.351,49.944,450.98,1549.3,249.45,Active,Stable,2026-03-30 10:52:01
SENS_018341,MACH_004,120.545,50.056,449.47,1532.1,250.06,Active,Stable,2026-03-30 10:49:01
SENS_018342,MACH_005,118.851,50.031,449.57,1522.3,248.14,Active,Stable,2026-03-30 10:46:01
SENS_018343,MACH_004,120.516,50.052,449.58,1478.5,249.78,Active,Stable,2026-03-30 10:43:01
SENS_018344,MACH_004,120.505,49.921,452.16,1543.2,250.17,Active,Stable,2026-03-30 10:40:01
SENS_018345,MACH_004,120.043,49.918,448.9,1422.6,249.72,Active,Stable,2026-03-30 10:37:01
SENS_018346,MACH_001,119.43,50.016,450.62,1446.3,250.66,Active,Stable,2026-03-30 10:34:01
SENS_018347,MACH_002,119.184,49.863,451.52,1467.5,248.7,Active,Stable,2026-03-30 10:31:01
SENS_018348,MACH_001,119.1,49.945,452.47,1525.7,250.29,Active,Stable,2026-03-30 10:28:01
SENS_018349,MACH_005,119.009,49.92,450.76,1425.9,249.67,Warning,Drifting,2026-03-30 10:25:01
SENS_018350,MACH_004,120.758,50.004,453.01,1587.7,249.17,Warning,Drifting,2026-03-30 10:22:01
SENS_018351,MACH_005,119.732,50.033,451.77,1531.3,249.57,Active,Stable,2026-03-30 10:19:01
SENS_018352,MACH_005,120.081,49.842,450.93,1573.7,248.4,Active,Stable,2026-03-30 10:16:01
SENS_018353,MACH_001,120.157,49.902,449.71,1500.1,250.91,Active,Stable,2026-03-30 10:13:01
SENS_018354,MACH_002,119.678,49.973,448.32,1514.7,249.33,Active,Stable,2026-03-30 10:10:01
SENS_018355,MACH_005,119.74,50.041,447.48,1410.9,248.79,Warning,Drifting,2026-03-30 10:07:01
SENS_018356,MACH_003,119.825,49.956,453.24,1532.0,249.97,Active,Stable,2026-03-30 10:04:01
SENS_018357,MACH_001,120.183,50.076,449.54,1480.8,250.19,Active,Stable,2026-03-30 10:01:01
SENS_018358,MACH_001,120.277,49.917,448.28,1486.0,251.14,Active,Stable,2026-03-30 09:58:01
SENS_018359,MACH_005,119.877,49.95,449.92,1478.1,249.93,Active,Stable,2026-03-30 09:55:01
SENS_018360,MACH_003,120.863,50.017,450.15,1521.6,249.07,Active,Stable,2026-03-30 09:52:01
SENS_018361,MACH_003,120.206,49.929,449.32,1574.3,248.7,Active,Stable,2026-03-30 09:49:01
SENS_018362,MACH_003,120.016,50.002,449.27,1527.3,249.86,Active,Stable,2026-03-30 09:46:01
SENS_018363,MACH_002,120.627,49.967,448.77,1489.0,250.73,Active,Stable,2026-03-30 09:43:01
SENS_018364,MACH_002,119.776,49.976,452.14,1525.2,252.28,Active,Stable,2026-03-30 09:40:01
SENS_018365,MACH_003,119.982,50.038,451.33,1606.5,251.0,Active,Stable,2026-03-30 09:37:01
SENS_018366,MACH_005,119.396,49.886,448.7,1462.7,249.27,Active,Stable,2026-03-30 09:34:01
SENS_018367,MACH_001,119.89,50.1,448.99,1544.6,250.04,Active,Stable,2026-03-30 09:31:01
SENS_018368,MACH_001,120.659,50.004,452.51,1468.3,249.61,Active,Stable,2026-03-30 09:28:01
SENS_018369,MACH_005,119.487,49.967,451.08,1440.3,250.9,Active,Stable,2026-03-30 09:25:01
SENS_018370,MACH_001,119.704,50.035,452.14,1551.1,250.39,Active,Stable,2026-03-30 09:22:01
SENS_018371,MACH_001,119.442,50.042,448.9,1494.7,249.45,Warning,Drifting,2026-03-30 09:19:01
SENS_018372,MACH_002,119.961,49.988,450.03,1522.4,249.89,Active,Stable,2026-03-30 09:16:01
SENS_018373,MACH_005,120.185,50.137,450.28,1474.7,251.52,Active,Stable,2026-03-30 09:13:01
SENS_018374,MACH_002,119.755,50.085,453.37,1462.7,248.79,Active,Stable,2026-03-30 09:10:01
SENS_018375,MACH_001,119.848,49.999,450.44,1501.6,249.99,Active,Stable,2026-03-30 09:07:01
SENS_018376,MACH_004,119.917,49.825,452.37,1551.3,251.44,Active,Stable,2026-03-30 09:04:01
SENS_018377,MACH_004,120.231,49.935,449.81,1516.1,249.58,Active,Stable,2026-03-30 09:01:01
SENS_018378,MACH_003,119.622,49.902,449.58,1579.2,250.2,Warning,Drifting,2026-03-30 08:58:01
SENS_018379,MACH_005,119.143,50.168,447.13,1480.4,249.27,Active,Stable,2026-03-30 08:55:01
SENS_018380,MACH_002,120.067,50.263,446.38,1557.4,249.63,Active,Stable,2026-03-30 08:52:01
SENS_018381,MACH_002,120.111,49.895,450.65,1458.7,251.46,Active,Stable,2026-03-30 08:49:01
SENS_018382,MACH_001,119.871,49.82,451.54,1570.1,250.36,Warning,Drifting,2026-03-30 08:46:01
SENS_018383,MACH_003,120.164,49.938,448.19,1424.7,249.04,Active,Stable,2026-03-30 08:43:01
SENS_018384,MACH_004,119.828,49.876,452.29,1551.0,250.1,Warning,Drifting,2026-03-30 08:40:01
SENS_018385,MACH_002,119.639,50.058,451.14,1550.1,251.35,Active,Stable,2026-03-30 08:37:01
SENS_018386,MACH_003,118.964,49.835,450.3,1610.7,250.47,Active,Stable,2026-03-30 08:34:01
SENS_018387,MACH_001,120.524,49.958,452.02,1478.8,249.98,Active,Stable,2026-03-30 08:31:01
SENS_018388,MACH_005,120.5,49.943,444.93,1536.3,250.21,Active,Stable,2026-03-30 08:28:01
SENS_018389,MACH_005,119.564,50.01,448.48,1515.3,250.83,Active,Stable,2026-03-30 08:25:01
SENS_018390,MACH_003,119.32,50.005,451.15,1467.3,248.97,Active,Stable,2026-03-30 08:22:01
SENS_018391,MACH_002,119.532,50.092,445.75,1515.0,248.9,Active,Stable,2026-03-30 08:19:01
SENS_018392,MACH_004,120.433,49.725,451.85,1406.9,250.35,Active,Stable,2026-03-30 08:16:01
SENS_018393,MACH_002,120.702,49.779,452.78,1501.7,249.82,Active,Stable,2026-03-30 08:13:01
SENS_018394,MACH_003,119.61,50.001,449.15,1524.9,250.3,Active,Stable,2026-03-30 08:10:01
SENS_018395,MACH_002,120.455,50.057,451.82,1437.6,250.34,Active,Stable,2026-03-30 08:07:01
SENS_018396,MACH_003,119.095,50.045,448.33,1456.2,249.4,Active,Stable,2026-03-30 08:04:01
SENS_018397,MACH_005,120.602,50.057,449.48,1513.0,249.89,Active,Stable,2026-03-30 08:01:01
SENS_018398,MACH_003,119.292,50.048,450.4,1477.7,248.18,Active,Stable,2026-03-30 07:58:01
SENS_018399,MACH_001,120.461,50.018,448.53,1454.0,250.66,Active,Stable,2026-03-30 07:55:01
SENS_018400,MACH_001,120.284,49.899,450.18,1464.5,249.94,Active,Stable,2026-03-30 07:52:01
SENS_018401,MACH_001,120.099,49.892,449.2,1518.6,251.28,Active,Stable,2026-03-30 07:49:01
SENS_018402,MACH_002,120.376,50.098,448.14,1597.4,250.45,Active,Stable,2026-03-30 07:46:01
SENS_018403,MACH_001,118.145,49.939,451.87,1383.4,249.8,Active,Stable,2026-03-30 07:43:01
SENS_018404,MACH_002,119.655,50.218,448.48,1586.4,249.48,Active,Stable,2026-03-30 07:40:01
SENS_018405,MACH_005,120.002,50.111,451.23,1549.9,249.33,Active,Stable,2026-03-30 07:37:01
SENS_018406,MACH_004,119.765,50.04,452.89,1380.0,248.21,Active,Stable,2026-03-30 07:34:01
SENS_018407,MACH_004,120.112,50.016,447.4,1542.4,250.88,Active,Stable,2026-03-30 07:31:01
SENS_018408,MACH_004,120.082,50.113,448.42,1450.7,250.94,Active,Stable,2026-03-30 07:28:01
SENS_018409,MACH_002,119.282,50.061,448.69,1449.2,249.52,Active,Stable,2026-03-30 07:25:01
SENS_018410,MACH_004,120.634,50.102,455.22,1522.8,249.34,Active,Stable,2026-03-30 07:22:01
SENS_018411,MACH_004,120.964,49.999,448.37,1459.4,250.17,Active,Stable,2026-03-30 07:19:01
SENS_018412,MACH_004,120.948,50.197,452.37,1490.0,249.2,Active,Stable,2026-03-30 07:16:01
SENS_018413,MACH_003,119.172,50.131,449.38,1496.1,247.9,Active,Stable,2026-03-30 07:13:01
SENS_018414,MACH_005,120.622,49.832,448.22,1418.3,250.88,Fault,Drifting,2026-03-30 07:10:01
SENS_018415,MACH_002,120.153,50.013,452.48,1491.7,248.97,Active,Stable,2026-03-30 07:07:01
SENS_018416,MACH_005,119.944,49.877,453.18,1491.0,249.75,Active,Stable,2026-03-30 07:04:01
SENS_018417,MACH_001,120.118,49.88,455.19,1505.5,249.19,Active,Stable,2026-03-30 07:01:01
SENS_018418,MACH_002,119.907,49.984,443.9,1530.0,249.38,Active,Stable,2026-03-30 06:58:01
SENS_018419,MACH_002,120.289,49.965,453.93,1621.1,248.81,Active,Stable,2026-03-30 06:55:01
SENS_018420,MACH_005,119.087,49.986,453.01,1475.6,249.29,Active,Stable,2026-03-30 06:52:01
SENS_018421,MACH_005,120.105,49.868,450.66,1523.2,250.91,Active,Stable,2026-03-30 06:49:01
SENS_018422,MACH_005,119.354,50.056,449.24,1511.3,249.61,Active,Stable,2026-03-30 06:46:01
SENS_018423,MACH_003,119.637,49.993,446.42,1493.0,251.0,Active,Stable,2026-03-30 06:43:01
SENS_018424,MACH_004,120.013,49.921,450.55,1507.4,251.72,Active,Stable,2026-03-30 06:40:01
SENS_018425,MACH_001,120.904,50.019,446.3,1471.1,248.92,Active,Stable,2026-03-30 06:37:01
SENS_018426,MACH_001,119.962,49.947,448.76,1447.4,249.67,Active,Stable,2026-03-30 06:34:01
SENS_018427,MACH_002,120.437,50.021,448.8,1516.2,248.65,Warning,Drifting,2026-03-30 06:31:01
SENS_018428,MACH_005,121.387,50.143,451.38,1518.6,250.63,Warning,Drifting,2026-03-30 06:28:01
SENS_018429,MACH_003,119.895,49.99,445.36,1532.8,249.65,Active,Stable,2026-03-30 06:25:01
SENS_018430,MACH_001,120.232,49.869,450.67,1431.7,249.66,Active,Stable,2026-03-30 06:22:01
SENS_018431,MACH_002,120.268,50.133,452.17,1497.3,248.59,Active,Stable,2026-03-30 06:19:01
SENS_018432,MACH_001,118.563,50.019,448.3,1517.2,250.72,Warning,Drifting,2026-03-30 06:16:01
SENS_018433,MACH_001,120.981,50.047,448.44,1521.2,249.18,Active,Stable,2026-03-30 06:13:01
SENS_018434,MACH_005,119.384,50.113,451.06,1441.9,250.0,Active,Stable,2026-03-30 06:10:01
SENS_018435,MACH_005,120.784,49.907,450.01,1514.6,250.25,Active,Stable,2026-03-30 06:07:01
SENS_018436,MACH_001,120.185,49.887,451.83,1569.5,249.96,Active,Stable,2026-03-30 06:04:01
SENS_018437,MACH_001,120.165,50.023,449.86,1476.6,249.59,Active,Stable,2026-03-30 06:01:01
SENS_018438,MACH_005,120.451,49.851,452.87,1463.4,249.46,Active,Stable,2026-03-30 05:58:01
SENS_018439,MACH_001,119.446,49.831,450.07,1501.9,249.9,Active,Stable,2026-03-30 05:55:01
SENS_018440,MACH_001,119.726,49.899,451.08,1519.9,251.01,Active,Stable,2026-03-30 05:52:01
SENS_018441,MACH_001,120.127,49.947,452.34,1553.6,251.62,Active,Stable,2026-03-30 05:49:01
SENS_018442,MACH_004,119.752,50.029,452.42,1490.9,250.83,Active,Stable,2026-03-30 05:46:01
SENS_018443,MACH_005,120.038,49.958,450.04,1579.5,250.27,Warning,Drifting,2026-03-30 05:43:01
SENS_018444,MACH_005,118.876,49.93,450.82,1500.6,251.22,Active,Stable,2026-03-30 05:40:01
SENS_018445,MACH_005,120.069,50.151,450.26,1495.3,250.0,Active,Stable,2026-03-30 05:37:01
SENS_018446,MACH_004,120.309,50.053,448.84,1479.1,251.0,Active,Stable,2026-03-30 05:34:01
SENS_018447,MACH_003,119.8,50.151,451.24,1526.6,249.7,Active,Stable,2026-03-30 05:31:01
SENS_018448,MACH_004,119.99,50.003,448.64,1595.1,251.53,Fault,Drifting,2026-03-30 05:28:01
SENS_018449,MACH_005,119.486,50.125,451.59,1442.4,251.35,Active,Stable,2026-03-30 05:25:01
SENS_018450,MACH_005,120.126,50.032,447.64,1554.7,248.42,Active,Stable,2026-03-30 05:22:01
SENS_018451,MACH_002,119.83,49.917,452.09,1434.7,251.46,Active,Stable,2026-03-30 05:19:01
SENS_018452,MACH_003,119.326,50.055,450.6,1514.9,249.67,Warning,Drifting,2026-03-30 05:16:01
SENS_018453,MACH_001,120.725,50.023,448.75,1503.8,250.9,Active,Stable,2026-03-30 05:13:01
SENS_018454,MACH_002,119.677,50.008,450.98,1485.7,249.01,Active,Stable,2026-03-30 05:10:01
SENS_018455,MACH_003,120.333,49.973,448.3,1540.4,249.49,Active,Stable,2026-03-30 05:07:01
SENS_018456,MACH_003,120.362,50.012,449.19,1521.0,250.52,Active,Stable,2026-03-30 05:04:01
SENS_018457,MACH_002,120.343,50.067,449.71,1502.9,248.85,Active,Stable,2026-03-30 05:01:01
SENS_018458,MACH_003,120.367,49.948,452.29,1485.4,249.28,Active,Stable,2026-03-30 04:58:01
SENS_018459,MACH_001,119.552,50.065,454.45,1525.6,248.94,Fault,Drifting,2026-03-30 04:55:01
SENS_018460,MACH_003,119.602,49.981,453.72,1471.3,248.85,Active,Stable,2026-03-30 04:52:01
SENS_018461,MACH_003,119.234,49.966,449.21,1467.3,249.76,Active,Stable,2026-03-30 04:49:01
SENS_018462,MACH_005,120.794,49.987,447.13,1479.3,249.55,Active,Stable,2026-03-30 04:46:01
SENS_018463,MACH_005,120.508,49.958,450.16,1596.3,250.31,Warning,Drifting,2026-03-30 04:43:01
SENS_018464,MACH_003,119.89,50.154,446.92,1558.8,248.98,Active,Stable,2026-03-30 04:40:01
SENS_018465,MACH_005,120.62,49.954,452.36,1494.5,248.84,Active,Stable,2026-03-30 04:37:01
SENS_018466,MACH_005,121.066,49.879,450.93,1489.2,250.63,Active,Stable,2026-03-30 04:34:01
SENS_018467,MACH_005,119.752,50.107,452.49,1576.7,250.11,Warning,Drifting,2026-03-30 04:31:01
SENS_018468,MACH_001,120.538,50.04,452.81,1557.4,250.05,Active,Stable,2026-03-30 04:28:01
SENS_018469,MACH_004,119.816,49.946,448.33,1397.8,248.0,Active,Stable,2026-03-30 04:25:01
SENS_018470,MACH_002,120.155,50.107,452.72,1579.2,249.53,Active,Stable,2026-03-30 04:22:01
SENS_018471,MACH_003,119.616,50.118,453.63,1448.1,249.74,Fault,Drifting,2026-03-30 04:19:01
SENS_018472,MACH_005,120.149,49.988,450.75,1531.8,250.9,Active,Stable,2026-03-30 04:16:01
SENS_018473,MACH_001,120.236,49.908,452.46,1505.1,250.19,Active,Stable,2026-03-30 04:13:01
SENS_018474,MACH_003,120.177,50.173,452.92,1526.2,248.98,Active,Stable,2026-03-30 04:10:01
SENS_018475,MACH_002,120.584,50.008,447.57,1447.2,249.24,Active,Stable,2026-03-30 04:07:01
SENS_018476,MACH_005,120.443,49.999,450.48,1455.9,249.89,Active,Stable,2026-03-30 04:04:01
SENS_018477,MACH_005,119.556,50.036,448.74,1570.3,250.22,Active,Stable,2026-03-30 04:01:01
SENS_018478,MACH_003,119.74,50.004,449.17,1468.8,250.1,Active,Stable,2026-03-30 03:58:01
SENS_018479,MACH_004,119.857,50.106,448.31,1440.7,249.74,Active,Stable,2026-03-30 03:55:01
SENS_018480,MACH_002,119.71,49.918,449.13,1614.8,250.53,Active,Stable,2026-03-30 03:52:01
SENS_018481,MACH_002,119.952,50.037,450.89,1419.0,249.93,Active,Stable,2026-03-30 03:49:01
SENS_018482,MACH_003,119.602,49.961,449.61,1522.1,251.2,Active,Stable,2026-03-30 03:46:01
SENS_018483,MACH_005,120.428,50.034,450.61,1514.2,252.34,Active,Stable,2026-03-30 03:43:01
SENS_018484,MACH_001,120.642,49.845,450.1,1427.2,251.28,Active,Stable,2026-03-30 03:40:01
SENS_018485,MACH_005,119.49,50.092,450.08,1415.4,248.78,Active,Stable,2026-03-30 03:37:01
SENS_018486,MACH_005,120.159,49.952,450.16,1513.8,248.2,Active,Stable,2026-03-30 03:34:01
SENS_018487,MACH_005,120.013,50.062,449.09,1401.5,248.9,Warning,Drifting,2026-03-30 03:31:01
SENS_018488,MACH_001,120.244,49.973,449.99,1548.5,250.55,Active,Stable,2026-03-30 03:28:01
SENS_018489,MACH_003,119.72,50.212,452.65,1476.0,250.3,Active,Stable,2026-03-30 03:25:01
SENS_018490,MACH_001,120.307,50.011,450.04,1403.4,250.16,Active,Stable,2026-03-30 03:22:01
SENS_018491,MACH_001,119.978,50.066,450.67,1466.7,250.91,Active,Stable,2026-03-30 03:19:01
SENS_018492,MACH_002,119.382,50.176,451.17,1592.5,250.47,Active,Stable,2026-03-30 03:16:01
SENS_018493,MACH_002,120.336,50.067,450.84,1578.6,249.93,Active,Stable,2026-03-30 03:13:01
SENS_018494,MACH_004,119.681,50.048,451.19,1534.0,249.76,Active,Stable,2026-03-30 03:10:01
SENS_018495,MACH_001,120.588,50.006,453.52,1502.2,250.58,Fault,Drifting,2026-03-30 03:07:01
SENS_018496,MACH_003,119.652,50.153,447.19,1562.9,249.9,Active,Stable,2026-03-30 03:04:01
SENS_018497,MACH_005,119.742,49.955,447.42,1435.8,250.84,Active,Stable,2026-03-30 03:01:01
SENS_018498,MACH_002,120.722,49.93,448.78,1570.0,249.79,Active,Stable,2026-03-30 02:58:01
SENS_018499,MACH_001,120.229,49.957,450.33,1488.1,251.24,Active,Stable,2026-03-30 02:55:01
SENS_018500,MACH_003,120.545,49.962,448.31,1443.7,247.69,Active,Stable,2026-03-30 02:52:01
SENS_018501,MACH_004,120.968,50.013,450.93,1507.2,248.43,Active,Stable,2026-03-30 02:49:01
SENS_018502,MACH_002,119.495,49.979,451.18,1526.3,250.28,Active,Stable,2026-03-30 02:46:01
SENS_018503,MACH_002,119.92,49.956,450.25,1496.4,250.88,Active,Stable,2026-03-30 02:43:01
SENS_018504,MACH_001,119.92,49.996,449.47,1586.3,249.43,Active,Stable,2026-03-30 02:40:01
SENS_018505,MACH_003,119.959,49.85,449.53,1370.5,252.61,Active,Stable,2026-03-30 02:37:01
SENS_018506,MACH_005,119.881,50.016,452.78,1538.5,250.52,Active,Stable,2026-03-30 02:34:01
SENS_018507,MACH_002,119.337,50.103,448.64,1531.0,251.39,Active,Stable,2026-03-30 02:31:01
SENS_018508,MACH_002,119.597,50.01,452.14,1532.6,249.99,Active,Stable,2026-03-30 02:28:01
SENS_018509,MACH_005,119.132,49.883,454.12,1472.6,250.15,Warning,Drifting,2026-03-30 02:25:01
SENS_018510,MACH_005,119.97,49.848,452.71,1575.5,251.03,Active,Stable,2026-03-30 02:22:01
SENS_018511,MACH_001,119.79,50.04,450.4,1524.4,250.63,Active,Stable,2026-03-30 02:19:01
SENS_018512,MACH_002,119.893,49.934,449.14,1339.2,250.53,Active,Stable,2026-03-30 02:16:01
SENS_018513,MACH_005,119.66,50.006,445.33,1558.9,249.84,Active,Stable,2026-03-30 02:13:01
SENS_018514,MACH_005,120.551,50.099,449.08,1479.5,249.73,Active,Stable,2026-03-30 02:10:01
SENS_018515,MACH_002,118.861,50.163,449.48,1485.0,250.94,Active,Stable,2026-03-30 02:07:01
SENS_018516,MACH_001,120.124,50.059,448.24,1488.5,249.61,Active,Stable,2026-03-30 02:04:01
SENS_018517,MACH_001,120.111,49.89,449.39,1545.7,249.41,Warning,Drifting,2026-03-30 02:01:01
SENS_018518,MACH_005,119.96,50.004,447.85,1538.6,250.76,Active,Stable,2026-03-30 01:58:01
SENS_018519,MACH_005,120.319,50.062,451.57,1429.4,248.58,Active,Stable,2026-03-30 01:55:01
SENS_018520,MACH_005,119.204,50.171,448.88,1535.5,251.13,Active,Stable,2026-03-30 01:52:01
SENS_018521,MACH_002,121.099,49.863,449.78,1400.3,251.56,Active,Stable,2026-03-30 01:49:01
SENS_018522,MACH_005,120.058,49.991,451.84,1502.6,250.57,Active,Stable,2026-03-30 01:46:01
SENS_018523,MACH_003,120.208,50.068,448.95,1538.6,249.18,Active,Stable,2026-03-30 01:43:01
SENS_018524,MACH_001,120.215,50.009,451.61,1539.8,248.8,Active,Stable,2026-03-30 01:40:01
SENS_018525,MACH_005,120.125,49.938,452.57,1538.3,250.0,Active,Stable,2026-03-30 01:37:01
SENS_018526,MACH_002,119.635,50.062,448.02,1449.9,250.99,Active,Stable,2026-03-30 01:34:01
SENS_018527,MACH_002,120.313,50.018,445.38,1503.3,249.31,Active,Stable,2026-03-30 01:31:01
SENS_018528,MACH_002,120.24,50.066,447.82,1444.1,248.58,Active,Stable,2026-03-30 01:28:01
SENS_018529,MACH_001,120.113,50.104,449.36,1480.8,250.43,Warning,Drifting,2026-03-30 01:25:01
SENS_018530,MACH_005,120.135,49.867,447.86,1467.3,249.87,Active,Stable,2026-03-30 01:22:01
SENS_018531,MACH_005,119.323,50.069,452.17,1531.3,248.74,Active,Stable,2026-03-30 01:19:01
SENS_018532,MACH_001,120.616,50.052,451.35,1524.4,249.91,Warning,Drifting,2026-03-30 01:16:01
SENS_018533,MACH_003,119.115,50.119,453.56,1523.8,249.02,Active,Stable,2026-03-30 01:13:01
SENS_018534,MACH_002,119.53,50.119,451.81,1492.2,249.01,Active,Stable,2026-03-30 01:10:01
SENS_018535,MACH_004,119.792,49.927,449.46,1527.9,249.89,Active,Stable,2026-03-30 01:07:01
SENS_018536,MACH_003,119.905,50.014,450.22,1567.7,251.2,Active,Stable,2026-03-30 01:04:01
SENS_018537,MACH_003,119.537,49.885,449.29,1560.2,251.42,Active,Stable,2026-03-30 01:01:01
SENS_018538,MACH_003,119.988,49.917,448.68,1496.8,249.25,Active,Stable,2026-03-30 00:58:01
SENS_018539,MACH_001,120.141,49.736,451.38,1604.0,251.17,Active,Stable,2026-03-30 00:55:01
SENS_018540,MACH_001,119.964,50.057,449.92,1401.5,251.92,Warning,Drifting,2026-03-30 00:52:01
SENS_018541,MACH_005,120.076,50.058,449.77,1519.0,249.52,Active,Stable,2026-03-30 00:49:01
SENS_018542,MACH_005,120.499,49.897,453.96,1530.6,251.44,Active,Stable,2026-03-30 00:46:01
SENS_018543,MACH_003,120.529,50.021,452.23,1565.1,248.97,Active,Stable,2026-03-30 00:43:01
SENS_018544,MACH_001,120.131,50.043,446.38,1481.1,248.4,Active,Stable,2026-03-30 00:40:01
SENS_018545,MACH_004,119.891,49.998,447.31,1426.6,249.96,Active,Stable,2026-03-30 00:37:01
SENS_018546,MACH_001,119.26,49.813,445.66,1464.8,249.42,Active,Stable,2026-03-30 00:34:01
