Wafer_ID,Batch_ID,Machine_ID,Process_Step,Yield_Percentage,Defect_Count,Defect_Type,Gate_Oxide_Thickness,Etch_Time,Temperature,Chamber_Pressure,Voltage,Gas_Flow_Rate,Timestamp
WF_007387,BATCH_096,MACH_005,Post-Etch,96.5,3,None,90.26,121.73,250.85,50.02,121.31,454.66,2026-02-19 17:06:55
WF_007388,BATCH_075,MACH_001,Post-Etch,95.5,5,None,88.096,121.95,252.55,46.51,118.62,450.21,2026-02-19 16:51:55
WF_007389,BATCH_063,MACH_004,Post-Etch,96.0,4,None,90.719,117.73,254.45,51.49,119.33,451.0,2026-02-19 16:36:55
WF_007390,BATCH_052,MACH_002,Post-Etch,95.5,5,None,91.867,116.71,244.86,53.32,119.45,462.58,2026-02-19 16:21:55
WF_007391,BATCH_031,MACH_005,Post-Etch,97.0,2,None,90.577,116.87,251.15,50.55,120.21,437.83,2026-02-19 16:06:55
WF_007392,BATCH_050,MACH_001,Post-Etch,96.5,3,None,88.411,122.43,251.21,47.09,120.02,460.59,2026-02-19 15:51:55
WF_007393,BATCH_091,MACH_001,Post-Etch,97.0,2,None,89.154,117.76,252.57,48.83,120.61,449.28,2026-02-19 15:36:55
WF_007394,BATCH_025,MACH_003,Post-Etch,97.5,1,None,89.401,117.79,252.59,47.86,119.43,441.33,2026-02-19 15:21:55
WF_007395,BATCH_001,MACH_004,Post-Etch,96.0,4,None,90.314,118.52,255.89,50.4,121.26,458.02,2026-02-19 15:06:55
WF_007396,BATCH_092,MACH_004,Post-Etch,96.5,3,None,89.782,115.81,250.83,49.04,121.06,450.06,2026-02-19 14:51:55
WF_007397,BATCH_047,MACH_001,Post-Etch,97.0,2,None,90.146,121.42,253.29,50.62,119.96,435.3,2026-02-19 14:36:55
WF_007398,BATCH_041,MACH_001,Post-Etch,96.0,4,None,90.797,118.98,250.65,51.18,119.03,465.56,2026-02-19 14:21:55
WF_007399,BATCH_009,MACH_003,Post-Etch,97.0,2,None,90.351,123.57,252.35,50.45,119.5,451.95,2026-02-19 14:06:55
WF_007400,BATCH_004,MACH_004,Post-Etch,96.0,4,None,88.561,121.46,245.78,47.24,118.84,447.67,2026-02-19 13:51:55
WF_007401,BATCH_058,MACH_005,Post-Etch,96.5,3,None,91.204,119.24,247.47,52.56,118.56,455.13,2026-02-19 13:36:55
WF_007402,BATCH_084,MACH_003,Post-Etch,97.0,2,None,90.87,121.36,249.48,51.47,121.81,464.96,2026-02-19 13:21:55
WF_007403,BATCH_038,MACH_004,Post-Etch,97.5,1,None,89.551,124.15,244.06,48.86,120.75,444.97,2026-02-19 13:06:55
WF_007404,BATCH_091,MACH_005,Post-Etch,97.5,1,None,89.64,121.55,252.6,49.28,118.53,440.75,2026-02-19 12:51:55
WF_007405,BATCH_023,MACH_003,Post-Etch,98.0,0,None,89.839,123.52,239.62,50.16,120.0,461.78,2026-02-19 12:36:55
WF_007406,BATCH_072,MACH_002,Post-Etch,93.5,9,Pattern Distortion,93.703,118.04,241.28,57.58,120.64,451.22,2026-02-19 12:21:55
WF_007407,BATCH_079,MACH_003,Post-Etch,96.0,4,None,89.36,123.39,242.94,49.57,118.93,449.36,2026-02-19 12:06:55
WF_007408,BATCH_043,MACH_005,Post-Etch,96.0,4,None,90.207,119.3,261.79,50.39,120.23,457.36,2026-02-19 11:51:55
WF_007409,BATCH_062,MACH_003,Post-Etch,97.0,2,None,89.434,119.56,255.6,49.09,121.44,452.8,2026-02-19 11:36:55
WF_007410,BATCH_085,MACH_005,Post-Etch,95.5,5,None,88.841,124.91,251.78,48.06,120.4,439.73,2026-02-19 11:21:55
WF_007411,BATCH_021,MACH_005,Post-Etch,95.0,6,Pattern Distortion,90.404,117.26,245.82,50.36,120.16,454.48,2026-02-19 11:06:55
WF_007412,BATCH_020,MACH_003,Post-Etch,98.0,0,None,89.533,119.66,251.72,49.28,118.59,444.78,2026-02-19 10:51:55
WF_007413,BATCH_035,MACH_002,Post-Etch,94.5,7,Etch Pit,93.422,115.22,252.78,56.71,118.94,442.64,2026-02-19 10:36:55
WF_007414,BATCH_018,MACH_005,Post-Etch,96.0,4,None,89.007,123.61,237.35,47.73,120.4,445.77,2026-02-19 10:21:55
WF_007415,BATCH_055,MACH_005,Post-Etch,96.0,4,None,90.647,118.33,255.0,50.89,119.13,464.5,2026-02-19 10:06:55
WF_007416,BATCH_012,MACH_005,Post-Etch,96.0,4,None,89.128,115.94,254.91,49.05,120.42,460.06,2026-02-19 09:51:55
WF_007417,BATCH_061,MACH_002,Post-Etch,94.5,7,Etch Pit,93.755,116.33,244.83,57.67,119.5,447.02,2026-02-19 09:36:55
WF_007418,BATCH_075,MACH_001,Post-Etch,96.0,4,None,90.924,116.74,244.18,52.35,120.89,440.25,2026-02-19 09:21:55
WF_007419,BATCH_042,MACH_001,Post-Etch,96.5,3,None,89.779,120.2,246.26,49.54,119.92,466.44,2026-02-19 09:06:55
WF_007420,BATCH_021,MACH_003,Post-Etch,95.5,5,None,88.854,123.46,250.83,48.12,119.74,465.82,2026-02-19 08:51:55
WF_007421,BATCH_030,MACH_003,Post-Etch,96.5,3,None,91.359,120.59,248.8,52.19,117.88,451.13,2026-02-19 08:36:55
WF_007422,BATCH_060,MACH_004,Post-Etch,96.0,4,None,88.321,117.56,247.8,46.76,120.18,446.79,2026-02-19 08:21:55
WF_007423,BATCH_059,MACH_003,Post-Etch,96.5,3,None,88.86,119.14,241.45,48.14,119.43,458.33,2026-02-19 08:06:55
WF_007424,BATCH_024,MACH_003,Post-Etch,98.0,0,None,89.685,122.01,257.2,48.99,120.79,445.65,2026-02-19 07:51:55
WF_007425,BATCH_020,MACH_001,Post-Etch,97.0,2,None,90.713,115.2,245.39,51.57,120.55,446.37,2026-02-19 07:36:55
WF_007426,BATCH_058,MACH_001,Post-Etch,96.5,3,None,91.242,115.37,250.83,52.18,118.37,450.79,2026-02-19 07:21:55
WF_007427,BATCH_081,MACH_001,Post-Etch,95.5,5,None,90.638,124.0,249.99,51.49,120.57,458.18,2026-02-19 07:06:55
WF_007428,BATCH_026,MACH_005,Post-Etch,97.5,1,None,90.076,123.23,247.15,50.03,119.28,454.36,2026-02-19 06:51:55
WF_007429,BATCH_024,MACH_001,Post-Etch,96.5,3,None,90.138,116.71,242.86,50.47,120.55,451.67,2026-02-19 06:36:55
WF_007430,BATCH_041,MACH_002,Post-Etch,94.0,8,Photoresist Residue,92.37,117.81,249.97,54.84,119.95,459.48,2026-02-19 06:21:55
WF_007431,BATCH_050,MACH_002,Post-Etch,94.5,7,Photoresist Residue,93.409,120.58,242.34,56.95,118.76,439.74,2026-02-19 06:06:55
WF_007432,BATCH_006,MACH_001,Post-Etch,96.5,3,None,88.732,116.4,248.9,47.11,119.76,456.61,2026-02-19 05:51:55
WF_007433,BATCH_020,MACH_001,Post-Etch,97.5,1,None,89.541,117.43,260.3,49.66,119.76,464.14,2026-02-19 05:36:55
WF_007434,BATCH_064,MACH_001,Post-Etch,97.5,1,None,90.932,115.32,252.46,51.53,121.02,440.16,2026-02-19 05:21:55
WF_007435,BATCH_080,MACH_004,Post-Etch,96.5,3,None,88.853,123.7,246.67,48.06,120.6,438.81,2026-02-19 05:06:55
WF_007436,BATCH_068,MACH_001,Post-Etch,97.0,2,None,90.483,118.24,245.79,50.75,118.93,440.26,2026-02-19 04:51:55
WF_007437,BATCH_073,MACH_002,Post-Etch,95.5,5,None,92.05,116.85,249.91,54.38,121.01,440.52,2026-02-19 04:36:55
WF_007438,BATCH_089,MACH_002,Post-Etch,94.0,8,Pattern Distortion,92.03,119.23,253.37,53.97,118.96,433.99,2026-02-19 04:21:55
WF_007439,BATCH_066,MACH_003,Post-Etch,97.0,2,None,89.899,124.27,243.08,49.64,118.91,424.9,2026-02-19 04:06:55
WF_007440,BATCH_074,MACH_004,Post-Etch,96.0,4,None,88.604,116.57,243.88,47.72,119.41,468.75,2026-02-19 03:51:55
WF_007441,BATCH_080,MACH_004,Post-Etch,97.5,1,None,89.335,122.57,253.04,48.38,119.27,454.4,2026-02-19 03:36:55
WF_007442,BATCH_012,MACH_001,Post-Etch,97.5,1,None,90.219,116.46,241.28,50.06,122.19,454.03,2026-02-19 03:21:55
WF_007443,BATCH_026,MACH_002,Post-Etch,95.0,6,Photoresist Residue,91.793,115.42,250.24,53.63,118.91,443.69,2026-02-19 03:06:55
WF_007444,BATCH_068,MACH_005,Post-Etch,97.0,2,None,89.588,118.82,243.74,49.06,117.49,446.75,2026-02-19 02:51:55
WF_007445,BATCH_069,MACH_001,Post-Etch,97.5,1,None,89.264,118.22,249.95,48.02,119.91,456.84,2026-02-19 02:36:55
WF_007446,BATCH_005,MACH_005,Post-Etch,96.0,4,None,90.148,122.1,254.92,49.97,119.78,444.93,2026-02-19 02:21:55
WF_007447,BATCH_008,MACH_004,Post-Etch,94.5,7,Photoresist Residue,88.041,122.52,249.68,45.69,117.28,442.73,2026-02-19 02:06:55
WF_007448,BATCH_066,MACH_003,Post-Etch,97.0,2,None,90.634,115.04,252.89,51.05,120.86,453.04,2026-02-19 01:51:55
WF_007449,BATCH_027,MACH_005,Post-Etch,97.5,1,None,89.135,116.13,244.03,48.46,121.41,449.23,2026-02-19 01:36:55
WF_007450,BATCH_062,MACH_002,Post-Etch,94.5,7,Micro-crack,93.127,118.07,254.65,56.33,118.84,459.06,2026-02-19 01:21:55
WF_007451,BATCH_096,MACH_001,Post-Etch,96.5,3,None,89.475,116.91,250.72,49.42,118.5,452.57,2026-02-19 01:06:55
WF_007452,BATCH_028,MACH_003,Post-Etch,94.5,7,Photoresist Residue,91.914,118.91,257.8,53.57,119.26,460.23,2026-02-19 00:51:55
WF_007453,BATCH_070,MACH_005,Post-Etch,97.0,2,None,89.212,119.78,251.78,48.82,120.23,451.75,2026-02-19 00:36:55
WF_007454,BATCH_050,MACH_005,Post-Etch,96.0,4,None,91.675,124.49,248.26,53.46,120.75,432.72,2026-02-19 00:21:55
WF_007455,BATCH_005,MACH_005,Post-Etch,98.0,0,None,90.315,121.21,251.12,50.04,119.78,437.89,2026-02-19 00:06:55
WF_007456,BATCH_011,MACH_004,Post-Etch,97.0,2,None,89.308,120.0,255.18,48.11,120.37,462.41,2026-02-18 23:51:55
WF_007457,BATCH_100,MACH_003,Post-Etch,96.0,4,None,88.578,121.77,247.4,47.11,121.16,435.54,2026-02-18 23:36:55
WF_007458,BATCH_025,MACH_005,Post-Etch,96.0,4,None,89.595,121.4,258.28,48.99,119.3,464.15,2026-02-18 23:21:55
WF_007459,BATCH_005,MACH_005,Post-Etch,96.5,3,None,90.401,115.45,255.31,50.84,119.88,457.17,2026-02-18 23:06:55
WF_007460,BATCH_037,MACH_002,Post-Etch,95.0,6,Micro-crack,91.73,123.6,256.77,53.74,119.62,436.66,2026-02-18 22:51:55
WF_007461,BATCH_011,MACH_002,Post-Etch,95.5,5,None,91.985,120.58,245.99,53.74,119.52,448.78,2026-02-18 22:36:55
WF_007462,BATCH_007,MACH_005,Post-Etch,96.5,3,None,88.613,115.49,247.74,47.52,119.49,441.23,2026-02-18 22:21:55
WF_007463,BATCH_098,MACH_004,Post-Etch,96.5,3,None,89.463,117.72,248.04,48.83,120.0,444.32,2026-02-18 22:06:55
WF_007464,BATCH_082,MACH_002,Post-Etch,96.0,4,None,91.812,123.22,255.34,53.83,121.11,459.77,2026-02-18 21:51:55
WF_007465,BATCH_060,MACH_004,Post-Etch,97.0,2,None,90.504,115.07,246.77,51.73,119.07,433.33,2026-02-18 21:36:55
WF_007466,BATCH_045,MACH_002,Post-Etch,93.5,9,Contamination,94.033,117.74,247.3,57.53,119.27,430.34,2026-02-18 21:21:55
WF_007467,BATCH_025,MACH_005,Post-Etch,94.5,7,Micro-crack,90.957,123.18,252.25,51.91,119.93,453.05,2026-02-18 21:06:55
WF_007468,BATCH_022,MACH_001,Post-Etch,97.0,2,None,90.223,117.98,247.3,50.28,118.99,473.15,2026-02-18 20:51:55
WF_007469,BATCH_083,MACH_002,Post-Etch,94.5,7,Photoresist Residue,93.163,116.29,249.71,55.64,119.24,438.21,2026-02-18 20:36:55
WF_007470,BATCH_068,MACH_002,Post-Etch,97.0,2,None,90.935,123.8,257.91,52.21,120.77,457.55,2026-02-18 20:21:55
WF_007471,BATCH_032,MACH_005,Post-Etch,96.5,3,None,91.289,117.59,244.35,52.49,120.92,454.35,2026-02-18 20:06:55
WF_007472,BATCH_057,MACH_004,Post-Etch,96.0,4,None,90.614,122.0,241.75,50.73,121.02,450.76,2026-02-18 19:51:55
WF_007473,BATCH_051,MACH_002,Post-Etch,91.5,13,Micro-crack,94.03,118.27,258.65,57.75,119.41,442.49,2026-02-18 19:36:55
WF_007474,BATCH_042,MACH_005,Post-Etch,94.5,7,Micro-crack,88.88,118.6,248.61,48.39,120.25,453.2,2026-02-18 19:21:55
WF_007475,BATCH_090,MACH_004,Post-Etch,97.0,2,None,90.942,119.05,245.06,51.86,120.42,456.74,2026-02-18 19:06:55
WF_007476,BATCH_008,MACH_002,Post-Etch,92.0,12,Pattern Distortion,94.089,117.33,239.3,58.39,119.2,455.47,2026-02-18 18:51:55
WF_007477,BATCH_059,MACH_003,Post-Etch,97.5,1,None,90.016,122.45,249.73,50.39,120.7,451.86,2026-02-18 18:36:55
WF_007478,BATCH_062,MACH_003,Post-Etch,98.0,0,None,89.698,123.51,245.63,49.44,120.89,451.61,2026-02-18 18:21:55
WF_007479,BATCH_061,MACH_004,Post-Etch,97.5,1,None,89.951,124.27,243.61,50.28,120.21,459.16,2026-02-18 18:06:55
WF_007480,BATCH_037,MACH_002,Post-Etch,95.0,6,Photoresist Residue,92.543,116.55,250.94,55.49,119.27,440.03,2026-02-18 17:51:55
WF_007481,BATCH_082,MACH_005,Post-Etch,97.5,1,None,89.569,121.58,257.75,48.9,121.68,455.25,2026-02-18 17:36:55
WF_007482,BATCH_061,MACH_003,Post-Etch,97.5,1,None,90.454,123.6,255.95,50.41,120.74,473.22,2026-02-18 17:21:55
WF_007483,BATCH_055,MACH_003,Post-Etch,95.5,5,None,92.754,121.87,250.42,55.36,119.07,446.77,2026-02-18 17:06:55
WF_007484,BATCH_043,MACH_005,Post-Etch,96.5,3,None,89.515,122.84,247.19,48.97,120.22,462.46,2026-02-18 16:51:55
WF_007485,BATCH_069,MACH_004,Post-Etch,97.5,1,None,90.007,120.32,245.64,49.94,120.9,467.21,2026-02-18 16:36:55
WF_007486,BATCH_006,MACH_001,Post-Etch,96.5,3,None,89.107,120.58,249.0,49.17,118.8,450.57,2026-02-18 16:21:55
WF_007487,BATCH_093,MACH_004,Post-Etch,96.5,3,None,90.434,119.4,236.24,51.24,120.76,445.12,2026-02-18 16:06:55
WF_007488,BATCH_043,MACH_004,Post-Etch,95.0,6,Micro-crack,90.801,124.53,248.41,51.48,120.21,449.79,2026-02-18 15:51:55
WF_007489,BATCH_079,MACH_005,Post-Etch,97.5,1,None,90.637,115.55,253.27,52.04,119.83,455.11,2026-02-18 15:36:55
WF_007490,BATCH_059,MACH_003,Post-Etch,96.5,3,None,90.591,121.51,245.58,50.85,118.25,454.12,2026-02-18 15:21:55
WF_007491,BATCH_007,MACH_005,Post-Etch,96.5,3,None,89.509,122.48,247.09,48.77,120.06,441.17,2026-02-18 15:06:55
WF_007492,BATCH_015,MACH_001,Post-Etch,96.5,3,None,90.597,119.45,246.78,50.81,119.33,448.52,2026-02-18 14:51:55
WF_007493,BATCH_016,MACH_003,Post-Etch,96.5,3,None,91.278,115.99,238.72,52.47,119.66,449.04,2026-02-18 14:36:55
WF_007494,BATCH_039,MACH_005,Post-Etch,97.0,2,None,88.623,124.7,253.67,47.23,120.23,454.88,2026-02-18 14:21:55
WF_007495,BATCH_072,MACH_004,Post-Etch,96.0,4,None,90.785,115.74,250.84,51.44,117.78,447.59,2026-02-18 14:06:55
WF_007496,BATCH_071,MACH_002,Post-Etch,92.5,11,Photoresist Residue,94.25,123.6,260.01,58.2,119.56,442.53,2026-02-18 13:51:55
WF_007497,BATCH_092,MACH_003,Post-Etch,95.5,5,None,91.894,121.41,251.46,53.64,119.98,427.96,2026-02-18 13:36:55
WF_007498,BATCH_095,MACH_005,Post-Etch,96.0,4,None,88.872,124.94,246.23,47.76,119.82,461.89,2026-02-18 13:21:55
WF_007499,BATCH_074,MACH_002,Post-Etch,95.5,5,None,91.671,117.35,248.56,53.92,119.86,442.42,2026-02-18 13:06:55
WF_007500,BATCH_050,MACH_003,Post-Etch,96.0,4,None,89.568,117.11,254.24,49.12,119.93,450.2,2026-02-18 12:51:55
WF_007501,BATCH_006,MACH_004,Post-Etch,96.0,4,None,89.442,116.25,251.77,49.37,119.77,440.0,2026-02-18 12:36:55
WF_007502,BATCH_005,MACH_004,Post-Etch,96.5,3,None,90.304,120.37,253.27,50.85,119.96,441.01,2026-02-18 12:21:55
WF_007503,BATCH_087,MACH_002,Post-Etch,93.5,9,Contamination,91.989,118.8,248.81,53.83,117.58,450.18,2026-02-18 12:06:55
WF_007504,BATCH_082,MACH_003,Post-Etch,96.0,4,None,89.352,115.8,244.33,48.72,119.98,437.17,2026-02-18 11:51:55
WF_007505,BATCH_050,MACH_002,Post-Etch,93.0,10,Contamination,94.303,118.04,250.94,57.9,119.89,436.65,2026-02-18 11:36:55
WF_007506,BATCH_098,MACH_003,Post-Etch,97.0,2,None,90.254,115.1,246.42,50.38,118.48,462.17,2026-02-18 11:21:55
WF_007507,BATCH_010,MACH_002,Post-Etch,90.5,15,Contamination,95.093,124.5,246.21,60.37,123.26,456.61,2026-02-18 11:06:55
WF_007508,BATCH_093,MACH_004,Post-Etch,95.0,6,Photoresist Residue,91.334,117.49,255.63,53.26,120.84,457.35,2026-02-18 10:51:55
WF_007509,BATCH_020,MACH_002,Post-Etch,94.5,7,Pattern Distortion,92.793,121.11,247.46,56.29,119.97,461.92,2026-02-18 10:36:55
WF_007510,BATCH_080,MACH_005,Post-Etch,95.5,5,None,87.837,117.43,245.95,45.85,121.06,437.13,2026-02-18 10:21:55
WF_007511,BATCH_046,MACH_001,Post-Etch,97.5,1,None,90.058,119.16,256.82,49.51,119.44,460.2,2026-02-18 10:06:55
WF_007512,BATCH_060,MACH_005,Post-Etch,95.5,5,None,89.127,121.87,250.01,48.23,120.05,446.36,2026-02-18 09:51:55
WF_007513,BATCH_018,MACH_001,Post-Etch,95.0,6,Etch Pit,88.837,124.48,248.63,49.11,118.42,438.72,2026-02-18 09:36:55
WF_007514,BATCH_073,MACH_003,Post-Etch,96.5,3,None,89.312,119.26,243.24,48.79,120.91,452.26,2026-02-18 09:21:55
WF_007515,BATCH_100,MACH_002,Post-Etch,92.0,12,Micro-crack,94.403,121.1,250.98,58.17,120.49,448.62,2026-02-18 09:06:55
WF_007516,BATCH_095,MACH_004,Post-Etch,95.0,6,Contamination,91.167,118.03,254.34,52.83,118.94,441.73,2026-02-18 08:51:55
WF_007517,BATCH_028,MACH_005,Post-Etch,96.0,4,None,89.593,120.24,252.47,49.35,118.22,444.74,2026-02-18 08:36:55
WF_007518,BATCH_085,MACH_001,Post-Etch,95.5,5,None,91.337,121.48,251.27,51.92,121.73,457.88,2026-02-18 08:21:55
WF_007519,BATCH_054,MACH_004,Post-Etch,96.5,3,None,90.493,118.85,258.22,50.86,118.53,442.39,2026-02-18 08:06:55
WF_007520,BATCH_067,MACH_004,Post-Etch,97.0,2,None,89.92,123.56,264.06,49.21,120.16,457.19,2026-02-18 07:51:55
WF_007521,BATCH_077,MACH_005,Post-Etch,96.0,4,None,90.543,118.82,252.55,50.92,119.86,457.45,2026-02-18 07:36:55
WF_007522,BATCH_069,MACH_002,Post-Etch,96.5,3,None,91.76,123.4,251.15,53.3,119.15,458.44,2026-02-18 07:21:55
WF_007523,BATCH_015,MACH_005,Post-Etch,96.5,3,None,90.45,121.01,252.94,51.23,121.17,450.73,2026-02-18 07:06:55
WF_007524,BATCH_083,MACH_003,Post-Etch,96.5,3,None,89.345,118.97,247.61,48.43,118.92,458.71,2026-02-18 06:51:55
WF_007525,BATCH_040,MACH_002,Post-Etch,96.0,4,None,92.218,117.05,258.42,54.79,119.1,447.1,2026-02-18 06:36:55
WF_007526,BATCH_073,MACH_004,Post-Etch,96.0,4,None,91.96,119.93,259.04,54.3,119.33,442.87,2026-02-18 06:21:55
WF_007527,BATCH_044,MACH_004,Post-Etch,97.0,2,None,91.437,117.15,256.39,53.3,119.78,445.45,2026-02-18 06:06:55
WF_007528,BATCH_081,MACH_001,Post-Etch,97.0,2,None,90.87,119.69,244.85,51.46,121.21,451.21,2026-02-18 05:51:55
WF_007529,BATCH_023,MACH_001,Post-Etch,97.5,1,None,89.52,116.3,252.3,48.47,119.72,459.61,2026-02-18 05:36:55
WF_007530,BATCH_058,MACH_002,Post-Etch,96.5,3,None,90.768,121.34,257.73,51.68,119.12,460.72,2026-02-18 05:21:55
WF_007531,BATCH_082,MACH_005,Post-Etch,97.5,1,None,90.719,115.01,258.61,51.82,119.93,464.78,2026-02-18 05:06:55
WF_007532,BATCH_094,MACH_002,Post-Etch,95.0,6,Photoresist Residue,93.139,120.01,244.22,56.28,119.56,451.61,2026-02-18 04:51:55
WF_007533,BATCH_035,MACH_002,Post-Etch,94.5,7,Photoresist Residue,92.881,120.02,246.7,55.69,120.29,452.35,2026-02-18 04:36:55
WF_007534,BATCH_088,MACH_004,Post-Etch,98.0,0,None,90.013,124.45,251.02,50.2,118.54,445.93,2026-02-18 04:21:55
WF_007535,BATCH_011,MACH_002,Post-Etch,96.0,4,None,91.103,115.97,258.27,51.88,120.67,452.19,2026-02-18 04:06:55
WF_007536,BATCH_082,MACH_004,Post-Etch,96.5,3,None,89.469,123.14,253.27,49.21,121.69,452.28,2026-02-18 03:51:55
WF_007537,BATCH_052,MACH_004,Post-Etch,97.0,2,None,89.409,122.41,251.54,48.19,119.58,450.6,2026-02-18 03:36:55
WF_007538,BATCH_069,MACH_001,Post-Etch,96.0,4,None,91.398,115.19,256.64,53.03,119.65,438.51,2026-02-18 03:21:55
WF_007539,BATCH_042,MACH_001,Post-Etch,96.0,4,None,91.938,116.25,258.38,53.6,119.51,460.2,2026-02-18 03:06:55
WF_007540,BATCH_048,MACH_001,Post-Etch,97.5,1,None,89.535,116.51,256.82,48.93,120.18,434.94,2026-02-18 02:51:55
WF_007541,BATCH_036,MACH_004,Post-Etch,97.5,1,None,89.993,119.57,247.98,49.99,119.21,463.49,2026-02-18 02:36:55
WF_007542,BATCH_076,MACH_001,Post-Etch,94.0,8,Photoresist Residue,86.478,120.13,258.53,42.98,120.73,443.97,2026-02-18 02:21:55
WF_007543,BATCH_092,MACH_001,Post-Etch,96.0,4,None,88.986,117.72,236.05,47.45,120.5,462.55,2026-02-18 02:06:55
WF_007544,BATCH_064,MACH_001,Post-Etch,97.5,1,None,90.532,122.78,244.77,50.71,120.88,451.48,2026-02-18 01:51:55
WF_007545,BATCH_022,MACH_001,Post-Etch,96.0,4,None,90.33,118.48,256.7,50.32,120.22,437.2,2026-02-18 01:36:55
WF_007546,BATCH_084,MACH_002,Post-Etch,95.0,6,Pattern Distortion,92.42,123.12,250.21,54.99,120.45,448.01,2026-02-18 01:21:55
WF_007547,BATCH_020,MACH_003,Post-Etch,95.0,6,Pattern Distortion,90.618,115.7,243.19,51.6,121.67,436.34,2026-02-18 01:06:55
WF_007548,BATCH_075,MACH_004,Post-Etch,92.0,12,Etch Pit,93.821,116.57,251.34,57.46,118.6,463.33,2026-02-18 00:51:55
WF_007549,BATCH_088,MACH_005,Post-Etch,95.0,6,Photoresist Residue,88.767,118.06,243.89,48.19,120.18,435.3,2026-02-18 00:36:55
WF_007550,BATCH_045,MACH_005,Post-Etch,98.0,0,None,90.088,118.16,248.98,49.37,121.1,444.26,2026-02-18 00:21:55
WF_007551,BATCH_002,MACH_004,Post-Etch,97.5,1,None,89.984,119.38,252.86,50.69,121.43,454.98,2026-02-18 00:06:55
WF_007552,BATCH_044,MACH_002,Post-Etch,93.0,10,Photoresist Residue,94.398,116.4,244.93,58.96,119.45,442.63,2026-02-17 23:51:55
WF_007553,BATCH_085,MACH_002,Post-Etch,94.5,7,Micro-crack,93.253,115.58,235.67,56.67,121.23,472.02,2026-02-17 23:36:55
WF_007554,BATCH_097,MACH_002,Post-Etch,97.0,2,None,90.512,117.31,246.58,51.29,119.81,441.22,2026-02-17 23:21:55
WF_007555,BATCH_067,MACH_004,Post-Etch,98.0,0,None,89.653,124.1,252.83,49.41,118.85,440.09,2026-02-17 23:06:55
WF_007556,BATCH_048,MACH_005,Post-Etch,96.5,3,None,88.002,115.03,251.43,46.05,119.36,435.52,2026-02-17 22:51:55
WF_007557,BATCH_035,MACH_002,Post-Etch,94.0,8,Micro-crack,93.6,120.32,257.24,56.51,119.44,459.53,2026-02-17 22:36:55
WF_007558,BATCH_072,MACH_001,Post-Etch,95.5,5,None,90.302,122.16,241.59,50.53,121.49,447.29,2026-02-17 22:21:55
WF_007559,BATCH_045,MACH_005,Post-Etch,97.0,2,None,88.854,123.87,250.73,47.53,118.54,475.61,2026-02-17 22:06:55
WF_007560,BATCH_100,MACH_002,Post-Etch,94.0,8,Micro-crack,93.639,121.72,258.19,57.63,119.43,450.22,2026-02-17 21:51:55
WF_007561,BATCH_006,MACH_004,Post-Etch,98.0,0,None,89.917,118.74,253.7,50.29,120.74,453.98,2026-02-17 21:36:55
WF_007562,BATCH_079,MACH_002,Post-Etch,93.5,9,Photoresist Residue,92.686,119.27,242.83,55.8,119.23,455.38,2026-02-17 21:21:55
WF_007563,BATCH_045,MACH_001,Post-Etch,96.5,3,None,88.721,117.63,253.79,48.07,119.98,464.91,2026-02-17 21:06:55
WF_007564,BATCH_042,MACH_001,Post-Etch,96.5,3,None,89.826,116.84,249.64,49.43,118.24,451.19,2026-02-17 20:51:55
WF_007565,BATCH_079,MACH_003,Post-Etch,96.5,3,None,90.784,118.32,252.34,51.31,120.44,441.38,2026-02-17 20:36:55
WF_007566,BATCH_085,MACH_001,Post-Etch,97.5,1,None,90.308,117.1,261.05,50.44,119.56,443.73,2026-02-17 20:21:55
WF_007567,BATCH_023,MACH_002,Post-Etch,92.5,11,Contamination,94.263,119.37,247.31,57.82,118.95,450.97,2026-02-17 20:06:55
WF_007568,BATCH_015,MACH_004,Post-Etch,97.5,1,None,90.481,120.07,249.09,50.51,118.68,436.24,2026-02-17 19:51:55
WF_007569,BATCH_069,MACH_003,Post-Etch,97.0,2,None,90.211,124.82,250.38,50.39,117.85,463.34,2026-02-17 19:36:55
WF_007570,BATCH_004,MACH_001,Post-Etch,96.0,4,None,89.003,115.82,252.0,48.18,120.58,435.72,2026-02-17 19:21:55
WF_007571,BATCH_017,MACH_005,Post-Etch,95.5,5,None,88.558,117.69,252.08,47.73,118.81,453.08,2026-02-17 19:06:55
WF_007572,BATCH_085,MACH_003,Post-Etch,95.0,6,Etch Pit,88.395,121.7,244.83,47.19,120.2,456.93,2026-02-17 18:51:55
WF_007573,BATCH_039,MACH_001,Post-Etch,95.0,6,Micro-crack,88.451,116.48,239.64,47.83,120.8,434.41,2026-02-17 18:36:55
WF_007574,BATCH_074,MACH_003,Post-Etch,98.0,0,None,90.464,116.52,255.66,50.46,121.51,451.02,2026-02-17 18:21:55
WF_007575,BATCH_022,MACH_005,Post-Etch,97.0,2,None,89.11,123.84,244.57,48.01,120.27,440.44,2026-02-17 18:06:55
WF_007576,BATCH_072,MACH_001,Post-Etch,97.0,2,None,89.928,124.98,257.71,49.16,120.89,446.25,2026-02-17 17:51:55
WF_007577,BATCH_085,MACH_004,Post-Etch,96.5,3,None,89.67,119.41,245.11,49.51,119.83,464.95,2026-02-17 17:36:55
WF_007578,BATCH_070,MACH_004,Post-Etch,96.0,4,None,90.641,120.49,244.35,51.24,119.91,437.91,2026-02-17 17:21:55
